ATCF,Name,RecordNum,MaxWind,MinPressure,NextWind,NextWindHigher,Elevation,DeepOcean,Speed,Size34,Size50,Size64,WindInc,PressureInc,Size34Inc,Size50Inc,Size64Inc,ElevationInc,SpeedInc
AL052020,EDOUARD,5861,35,1006,40,1,-5377,1,30,90,0,0,0,0,40,0,0,-580,-1
AL052020,EDOUARD,5862,40,1006,40,0,-5268,1,33,120,0,0,5,0,30,0,0,109,3
AL052020,EDOUARD,5863,40,1005,40,0,-4049,1,34,120,0,0,0,-1,0,0,0,1219,1
AL052020,EDOUARD,5864,40,1005,40,0,-4849,1,33,120,0,0,0,0,0,0,0,-800,-1
AL052020,EDOUARD,5865,40,1006,40,0,-4481,1,33,120,0,0,0,1,0,0,0,368,0
AL052020,EDOUARD,5866,40,1006,40,0,-4295,1,33,120,0,0,0,0,0,0,0,186,0
AL052020,EDOUARD,5867,40,1006,35,0,-3220,1,33,120,0,0,0,0,0,0,0,1075,0
AL052020,EDOUARD,5868,35,1007,30,0,-3447,1,32,120,0,0,-5,1,0,0,0,-227,-1
AL052020,EDOUARD,5869,30,1008,30,0,-3227,1,29,0,0,0,-5,1,-120,0,0,220,-3
AL052020,EDOUARD,5870,30,1008,30,0,-4495,1,27,0,0,0,0,0,0,0,0,-1268,-2
AL052020,EDOUARD,5871,30,1008,30,0,-366,1,30,0,0,0,0,0,0,0,0,4129,3
AL052020,EDOUARD,5872,30,1009,30,0,430,0,30,0,0,0,0,1,0,0,0,796,0
AL052020,EDOUARD,5873,30,1009,25,0,163,0,30,0,0,0,0,0,0,0,0,-267,0
AL052020,EDOUARD,5874,25,1010,0,0,143,0,24,0,0,0,-5,1,0,0,0,-20,-6
AL062020,FAY,5875,20,1012,25,1,-1656,1,0,0,0,0,0,0,0,0,0,0,0
AL062020,FAY,5876,25,1010,30,1,-2606,1,10,0,0,0,5,-2,0,0,0,-950,10
AL062020,FAY,5877,30,1008,30,0,-316,1,15,0,0,0,5,-2,0,0,0,2290,5
AL062020,FAY,5878,30,1008,20,0,-8,0,12,0,0,0,0,0,0,0,0,308,-3
AL062020,FAY,5879,20,1011,20,0,31,0,9,0,0,0,-10,3,0,0,0,39,-3
AL062020,FAY,5880,20,1013,20,0,78,0,7,0,0,0,0,2,0,0,0,47,-2
AL062020,FAY,5881,20,1013,20,0,146,0,7,0,0,0,0,0,0,0,0,68,0
AL062020,FAY,5882,20,1014,20,0,122,0,7,0,0,0,0,1,0,0,0,-24,0
AL062020,FAY,5883,20,1014,20,0,143,0,6,0,0,0,0,0,0,0,0,21,-1
AL062020,FAY,5884,20,1014,20,0,149,0,5,0,0,0,0,0,0,0,0,6,-1
AL062020,FAY,5885,20,1013,20,0,83,0,7,0,0,0,0,-1,0,0,0,-66,2
AL062020,FAY,5886,20,1012,20,0,41,0,9,0,0,0,0,-1,0,0,0,-42,2
AL062020,FAY,5887,20,1011,25,1,0,0,10,0,0,0,0,-1,0,0,0,-41,1
AL062020,FAY,5888,25,1010,25,0,-6,0,11,0,0,0,5,-1,0,0,0,-6,1
AL062020,FAY,5889,25,1009,25,0,-33,1,6,0,0,0,0,-1,0,0,0,-27,-5
AL062020,FAY,5890,25,1008,30,1,-35,1,3,0,0,0,0,-1,0,0,0,-2,-3
AL062020,FAY,5891,30,1007,40,1,-35,1,0,0,0,0,5,-1,0,0,0,0,-3
AL062020,FAY,5892,40,1006,40,0,-108,1,20,120,0,0,10,-1,120,0,0,-73,20
AL062020,FAY,5893,40,1005,45,1,-180,1,6,120,0,0,0,-1,0,0,0,-72,-14
AL062020,FAY,5894,45,1004,50,1,-56,1,7,120,0,0,5,-1,0,0,0,124,1
AL062020,FAY,5895,50,998,50,0,-51,1,9,190,90,0,5,-6,70,90,0,5,2
AL062020,FAY,5896,50,998,45,0,-28,1,12,160,90,0,0,0,-30,0,0,23,3
AL062020,FAY,5897,45,999,35,0,0,0,14,160,0,0,-5,1,0,-90,0,28,2
AL062020,FAY,5898,35,1000,30,0,61,0,12,120,0,0,-10,1,-40,0,0,61,-2
AL062020,FAY,5899,30,1001,25,0,108,0,13,0,0,0,-5,1,-120,0,0,47,1
AL062020,FAY,5900,25,1001,20,0,587,0,19,0,0,0,-5,0,0,0,0,479,6
AL062020,FAY,5901,20,999,0,0,21,0,20,0,0,0,-5,-2,0,0,0,-566,1
AL072020,GONZALO,5902,20,1010,25,1,-4131,1,0,0,0,0,0,0,0,0,0,0,0
AL072020,GONZALO,5903,25,1009,25,0,-4134,1,7,0,0,0,5,-1,0,0,0,-3,7
AL072020,GONZALO,5904,25,1009,25,0,-3832,1,6,0,0,0,0,0,0,0,0,302,-1
AL072020,GONZALO,5905,25,1009,25,0,-4125,1,6,0,0,0,0,0,0,0,0,-293,0
AL072020,GONZALO,5906,25,1009,30,1,-3464,1,6,0,0,0,0,0,0,0,0,661,0
AL072020,GONZALO,5907,30,1008,30,0,-3067,1,8,0,0,0,5,-1,0,0,0,397,2
AL072020,GONZALO,5908,30,1008,35,1,-2772,1,8,0,0,0,0,0,0,0,0,295,0
AL072020,GONZALO,5909,35,1006,40,1,-3680,1,9,20,0,0,5,-2,20,0,0,-908,1
AL072020,GONZALO,5910,40,1003,45,1,-4092,1,10,20,0,0,5,-3,0,0,0,-412,1
AL072020,GONZALO,5911,45,1000,50,1,-4459,1,11,50,0,0,5,-3,30,0,0,-367,1
AL072020,GONZALO,5912,50,998,55,1,-4903,1,11,50,20,0,5,-2,0,20,0,-444,0
AL072020,GONZALO,5913,55,997,55,0,-4817,1,12,50,20,0,5,-1,0,0,0,86,1
AL072020,GONZALO,5914,55,997,50,0,-4837,1,9,50,20,0,0,0,0,0,0,-20,-3
AL072020,GONZALO,5915,50,1000,50,0,-4787,1,11,50,20,0,-5,3,0,0,0,50,2
AL072020,GONZALO,5916,50,1000,50,0,-4850,1,13,50,20,0,0,0,0,0,0,-63,2
AL072020,GONZALO,5917,50,1001,45,0,-4954,1,13,50,20,0,0,1,0,0,0,-104,0
AL072020,GONZALO,5918,45,1003,35,0,-4735,1,16,50,0,0,-5,2,0,-20,0,219,3
AL072020,GONZALO,5919,35,1008,35,0,-4086,1,14,40,0,0,-10,5,-10,0,0,649,-2
AL072020,GONZALO,5920,35,1008,35,0,-3826,1,14,40,0,0,0,0,0,0,0,260,0
AL072020,GONZALO,5921,35,1008,35,0,-3182,1,15,40,0,0,0,0,0,0,0,644,1
AL072020,GONZALO,5922,35,1008,30,0,-836,1,18,30,0,0,0,0,-10,0,0,2346,3
AL072020,GONZALO,5923,30,1009,30,0,-7,0,20,0,0,0,-5,1,-30,0,0,829,2
AL072020,GONZALO,5924,30,1009,0,0,-103,1,26,0,0,0,0,0,0,0,0,-96,6
AL082020,HANNA,5925,25,1009,25,0,-3210,1,0,0,0,0,0,0,0,0,0,0,0
AL082020,HANNA,5926,25,1009,30,1,-3200,1,6,0,0,0,0,0,0,0,0,10,6
AL082020,HANNA,5927,30,1009,30,0,-3212,1,6,0,0,0,5,0,0,0,0,-12,0
AL082020,HANNA,5928,30,1006,35,1,-3336,1,6,0,0,0,0,-3,0,0,0,-124,0
AL082020,HANNA,5929,35,1002,40,1,-2279,1,6,30,0,0,5,-4,30,0,0,1057,0
AL082020,HANNA,5930,40,1001,45,1,-1805,1,9,40,0,0,5,-1,10,0,0,474,3
AL082020,HANNA,5931,45,1000,50,1,-1057,1,8,50,0,0,5,-1,10,0,0,748,-1
AL082020,HANNA,5932,50,997,55,1,-879,1,8,50,20,0,5,-3,0,20,0,178,0
AL082020,HANNA,5933,55,993,60,1,-1074,1,7,100,30,0,5,-4,50,10,0,-195,-1
AL082020,HANNA,5934,60,988,70,1,-1106,1,7,150,60,0,5,-5,50,30,0,-32,0
AL082020,HANNA,5935,70,981,80,1,-592,1,6,180,70,20,10,-7,30,10,20,514,-1
AL082020,HANNA,5936,80,973,80,0,-67,1,7,180,90,45,10,-8,0,20,25,525,1
AL082020,HANNA,5937,80,973,80,0,-16,0,6,180,80,45,0,0,0,-10,0,51,-1
AL082020,HANNA,5938,80,974,75,0,6,0,9,170,80,45,0,1,-10,0,0,22,3
AL082020,HANNA,5939,75,976,55,0,6,0,7,160,70,25,-5,2,-10,-10,-20,0,-2
AL082020,HANNA,5940,55,987,40,0,109,0,8,140,50,0,-20,11,-20,-20,-25,103,1
AL082020,HANNA,5941,40,996,30,0,152,0,7,120,0,0,-15,9,-20,-50,0,43,-1
AL082020,HANNA,5942,30,1000,0,1,484,0,9,0,0,0,-10,4,-120,0,0,332,2
AL092020,ISAIAS,5943,35,1007,35,0,-4897,1,0,200,0,0,0,0,0,0,0,0,0
AL092020,ISAIAS,5944,35,1006,40,1,-4838,1,24,200,0,0,0,-1,0,0,0,59,24
AL092020,ISAIAS,5945,40,1005,40,0,-3643,1,20,240,0,0,5,-1,40,0,0,1195,-4
AL092020,ISAIAS,5946,40,1005,40,0,-2906,1,20,240,0,0,0,0,0,0,0,737,0
AL092020,ISAIAS,5947,40,1005,40,0,-2644,1,18,240,0,0,0,0,0,0,0,262,-2
AL092020,ISAIAS,5948,40,1005,45,1,-1005,1,17,300,0,0,0,0,60,0,0,1639,-1
AL092020,ISAIAS,5949,45,1004,50,1,-4405,1,17,300,0,0,5,-1,0,0,0,-3400,0
AL092020,ISAIAS,5950,50,1003,55,1,-4938,1,16,300,80,0,5,-1,0,80,0,-533,-1
AL092020,ISAIAS,5951,55,1002,55,0,-2588,1,15,270,80,0,5,-1,-30,0,0,2350,-1
AL092020,ISAIAS,5952,55,1002,60,1,-72,1,14,270,80,0,0,0,0,0,0,2516,-1
AL092020,ISAIAS,5953,60,999,65,1,322,0,23,270,80,0,5,-3,0,0,0,394,9
AL092020,ISAIAS,5954,65,996,70,1,-291,1,16,240,120,25,5,-3,-30,40,25,-613,-7
AL092020,ISAIAS,5955,70,990,70,0,-4145,1,15,240,120,50,5,-6,0,0,25,-3854,-1
AL092020,ISAIAS,5956,70,990,65,0,-149,1,15,240,120,50,0,0,0,0,0,3996,0
AL092020,ISAIAS,5957,65,992,70,1,-2722,1,13,240,110,40,-5,2,0,-10,-10,-2573,-2
AL092020,ISAIAS,5958,70,990,75,1,-2599,1,12,200,80,40,5,-2,-40,-30,0,123,-1
AL092020,ISAIAS,5959,75,987,75,0,-4,0,10,200,80,40,5,-3,0,0,0,2595,-2
AL092020,ISAIAS,5960,75,987,70,0,-1259,1,10,200,80,40,0,0,0,0,0,-1255,0
AL092020,ISAIAS,5961,70,987,70,0,-1047,1,10,170,70,35,-5,0,-30,-10,-5,212,0
AL092020,ISAIAS,5962,70,989,60,0,0,0,12,170,60,35,0,2,0,-10,0,1047,2
AL092020,ISAIAS,5963,60,993,60,0,-1,0,8,160,60,0,-10,4,-10,0,-35,-1,-4
AL092020,ISAIAS,5964,60,995,55,0,-3,0,7,160,60,0,0,2,0,0,0,-2,-1
AL092020,ISAIAS,5965,55,996,55,0,-5,0,6,140,50,0,-5,1,-20,-10,0,-2,-1
AL092020,ISAIAS,5966,55,995,60,1,-782,1,7,140,50,0,0,-1,0,0,0,-777,1
AL092020,ISAIAS,5967,60,995,60,0,-724,1,8,140,50,0,5,0,0,0,0,58,1
AL092020,ISAIAS,5968,60,995,60,0,-514,1,8,140,50,0,0,0,0,0,0,210,0
AL092020,ISAIAS,5969,60,995,60,0,-520,1,9,170,60,0,0,0,30,10,0,-6,1
AL092020,ISAIAS,5970,60,995,65,1,-479,1,10,170,70,0,0,0,0,10,0,41,1
AL092020,ISAIAS,5971,65,991,80,1,-268,1,11,170,70,20,5,-4,0,0,20,211,1
AL092020,ISAIAS,5972,80,986,80,0,-23,1,16,170,80,40,15,-5,0,10,20,245,5
AL092020,ISAIAS,5973,80,986,60,0,6,0,22,170,80,40,0,0,0,0,0,29,6
AL092020,ISAIAS,5974,60,992,60,0,47,0,24,160,50,0,-20,6,-10,-30,-40,41,2
AL092020,ISAIAS,5975,60,993,55,0,32,0,28,160,60,0,0,1,0,10,0,-15,4
AL092020,ISAIAS,5976,55,994,45,0,180,0,34,190,80,0,-5,1,30,20,0,148,6
AL092020,ISAIAS,5977,45,998,35,0,139,0,34,150,0,0,-10,4,-40,-80,0,-41,0
AL092020,ISAIAS,5978,35,1000,0,0,86,0,28,90,0,0,-10,2,-60,0,0,-53,-6
AL102020,TEN,5979,25,1009,25,0,-4614,1,0,0,0,0,0,0,0,0,0,0,0
AL102020,TEN,5980,25,1009,25,0,-4730,1,3,0,0,0,0,0,0,0,0,-116,3
AL102020,TEN,5981,25,1009,30,1,-4725,1,3,0,0,0,0,0,0,0,0,5,0
AL102020,TEN,5982,30,1008,30,0,-4672,1,1,0,0,0,5,-1,0,0,0,53,-2
AL102020,TEN,5983,30,1008,30,0,-4664,1,2,0,0,0,0,0,0,0,0,8,1
AL102020,TEN,5984,30,1008,30,0,-4613,1,2,0,0,0,0,0,0,0,0,51,0
AL102020,TEN,5985,30,1008,30,0,-4236,1,5,0,0,0,0,0,0,0,0,377,3
AL102020,TEN,5986,30,1008,30,0,-3724,1,8,0,0,0,0,0,0,0,0,512,3
AL102020,TEN,5987,30,1008,30,0,-3642,1,10,0,0,0,0,0,0,0,0,82,2
AL102020,TEN,5988,30,1008,30,0,-3553,1,11,0,0,0,0,0,0,0,0,89,1
AL102020,TEN,5989,30,1008,25,0,-3334,1,11,0,0,0,0,0,0,0,0,219,0
AL102020,TEN,5990,25,1009,25,0,-3263,1,11,0,0,0,-5,1,0,0,0,71,0
AL102020,TEN,5991,25,1009,20,0,-3788,1,13,0,0,0,0,0,0,0,0,-525,2
AL102020,TEN,5992,20,1010,0,1,-4165,1,13,0,0,0,-5,1,0,0,0,-377,0
AL112020,JOSEPHINE,5993,25,1009,30,1,-5127,1,0,0,0,0,0,0,0,0,0,0,0
AL112020,JOSEPHINE,5994,30,1008,30,0,-5093,1,11,0,0,0,5,-1,0,0,0,34,11
AL112020,JOSEPHINE,5995,30,1008,30,0,-4965,1,13,0,0,0,0,0,0,0,0,128,2
AL112020,JOSEPHINE,5996,30,1008,30,0,-4711,1,13,0,0,0,0,0,0,0,0,254,0
AL112020,JOSEPHINE,5997,30,1008,30,0,-4651,1,13,0,0,0,0,0,0,0,0,60,0
AL112020,JOSEPHINE,5998,30,1008,30,0,-4135,1,13,0,0,0,0,0,0,0,0,516,0
AL112020,JOSEPHINE,5999,30,1008,30,0,-4309,1,12,0,0,0,0,0,0,0,0,-174,-1
AL112020,JOSEPHINE,6000,30,1007,30,0,-3892,1,13,0,0,0,0,-1,0,0,0,417,1
AL112020,JOSEPHINE,6001,30,1007,30,0,-4341,1,11,0,0,0,0,0,0,0,0,-449,-2
AL112020,JOSEPHINE,6002,30,1007,30,0,-3687,1,11,0,0,0,0,0,0,0,0,654,0
AL112020,JOSEPHINE,6003,30,1007,40,1,-4292,1,12,0,0,0,0,0,0,0,0,-605,1
AL112020,JOSEPHINE,6004,40,1005,40,0,-4875,1,14,90,0,0,10,-2,90,0,0,-583,2
AL112020,JOSEPHINE,6005,40,1005,35,0,-4736,1,14,80,0,0,0,0,-10,0,0,139,0
AL112020,JOSEPHINE,6006,35,1005,35,0,-4519,1,13,70,0,0,-5,0,-10,0,0,217,-1
AL112020,JOSEPHINE,6007,35,1005,35,0,-5193,1,15,70,0,0,0,0,0,0,0,-674,2
AL112020,JOSEPHINE,6008,35,1005,40,1,-5560,1,17,70,0,0,0,0,0,0,0,-367,2
AL112020,JOSEPHINE,6009,40,1004,40,0,-5616,1,17,80,0,0,5,-1,10,0,0,-56,0
AL112020,JOSEPHINE,6010,40,1004,40,0,-5605,1,13,80,0,0,0,0,0,0,0,11,-4
AL112020,JOSEPHINE,6011,40,1005,35,0,-5732,1,13,80,0,0,0,1,0,0,0,-127,0
AL112020,JOSEPHINE,6012,35,1007,35,0,-5784,1,13,90,0,0,-5,2,10,0,0,-52,0
AL112020,JOSEPHINE,6013,35,1009,35,0,-4953,1,13,100,0,0,0,2,10,0,0,831,0
AL112020,JOSEPHINE,6014,35,1009,30,0,-5820,1,11,100,0,0,0,0,0,0,0,-867,-2
AL112020,JOSEPHINE,6015,30,1010,30,0,-6125,1,12,0,0,0,-5,1,-100,0,0,-305,1
AL112020,JOSEPHINE,6016,30,1010,0,1,-5456,1,10,0,0,0,0,0,0,0,0,669,-2
AL122020,KYLE,6017,35,1008,35,0,-2301,1,0,90,0,0,0,0,0,0,0,0,0
AL122020,KYLE,6018,35,1007,40,1,-2984,1,15,90,0,0,0,-1,0,0,0,-683,15
AL122020,KYLE,6019,40,1005,45,1,-3336,1,14,90,0,0,5,-2,0,0,0,-352,-1
AL122020,KYLE,6020,45,1003,45,0,-3593,1,15,70,0,0,5,-2,-20,0,0,-257,1
AL122020,KYLE,6021,45,1000,40,0,-4475,1,19,70,0,0,0,-3,0,0,0,-882,4
AL122020,KYLE,6022,40,1001,35,0,-4914,1,20,150,0,0,-5,1,80,0,0,-439,1
AL122020,KYLE,6023,35,1003,0,0,-5056,1,20,220,0,0,-5,2,70,0,0,-142,0
AL132020,LAURA,6024,30,1008,30,0,-3786,1,0,0,0,0,0,0,0,0,0,0,0
AL132020,LAURA,6025,30,1008,30,0,-3885,1,24,0,0,0,0,0,0,0,0,-99,24
AL132020,LAURA,6026,30,1008,30,0,-4794,1,20,0,0,0,0,0,0,0,0,-909,-4
AL132020,LAURA,6027,30,1008,30,0,-5169,1,18,0,0,0,0,0,0,0,0,-375,-2
AL132020,LAURA,6028,30,1008,30,0,-5848,1,20,0,0,0,0,0,0,0,0,-679,2
AL132020,LAURA,6029,30,1008,40,1,-5842,1,19,0,0,0,0,0,0,0,0,6,-1
AL132020,LAURA,6030,40,1008,40,0,-5620,1,18,130,0,0,10,0,130,0,0,222,-1
AL132020,LAURA,6031,40,1007,40,0,-2840,1,16,150,0,0,0,-1,20,0,0,2780,-2
AL132020,LAURA,6032,40,1007,40,0,10,0,16,150,0,0,0,0,0,0,0,2850,0
AL132020,LAURA,6033,40,1007,40,0,28,0,15,150,0,0,0,0,0,0,0,18,-1
AL132020,LAURA,6034,40,1007,40,0,-900,1,22,180,0,0,0,0,30,0,0,-928,7
AL132020,LAURA,6035,40,1007,45,1,-3452,1,15,180,0,0,0,0,0,0,0,-2552,-7
AL132020,LAURA,6036,45,1006,45,0,-1081,1,14,180,0,0,5,-1,0,0,0,2371,-1
AL132020,LAURA,6037,45,1004,45,0,-1215,1,14,180,0,0,0,-2,0,0,0,-134,0
AL132020,LAURA,6038,45,1004,45,0,-85,1,13,180,0,0,0,0,0,0,0,1130,-1
AL132020,LAURA,6039,45,1004,45,0,-108,1,15,180,0,0,0,0,0,0,0,-23,2
AL132020,LAURA,6040,45,1004,45,0,714,0,12,180,0,0,0,0,0,0,0,822,-3
AL132020,LAURA,6041,45,1004,55,1,977,0,19,160,0,0,0,0,-20,0,0,263,7
AL132020,LAURA,6042,55,1002,55,0,-1836,1,19,160,30,0,10,-2,0,30,0,-2813,0
AL132020,LAURA,6043,55,1000,55,0,-4314,1,16,160,40,0,0,-2,0,10,0,-2478,-3
AL132020,LAURA,6044,55,1000,50,0,1100,0,17,160,40,0,0,0,0,0,0,5414,1
AL132020,LAURA,6045,50,1000,50,0,-14,0,17,150,40,0,-5,0,-10,0,0,-1114,0
AL132020,LAURA,6046,50,1002,50,0,-3587,1,18,150,50,0,0,2,0,10,0,-3573,1
AL132020,LAURA,6047,50,1001,55,1,-3425,1,18,150,60,0,0,-1,0,10,0,162,0
AL132020,LAURA,6048,55,998,60,1,10,0,18,150,60,0,5,-3,0,0,0,3435,0
AL132020,LAURA,6049,60,995,65,1,-2398,1,14,230,80,0,5,-3,80,20,0,-2408,-4
AL132020,LAURA,6050,65,990,70,1,-3445,1,14,230,100,40,5,-5,0,20,40,-1047,0
AL132020,LAURA,6051,70,990,75,1,-470,1,13,230,100,40,5,0,0,0,0,2975,-1
AL132020,LAURA,6052,75,983,90,1,-3501,1,15,230,120,80,5,-7,0,20,40,-3031,2
AL132020,LAURA,6053,90,978,100,1,-3378,1,13,230,150,90,15,-5,0,30,10,123,-2
AL132020,LAURA,6054,100,963,120,1,-2127,1,13,230,150,90,10,-15,0,0,0,1251,0
AL132020,LAURA,6055,120,952,130,1,-1028,1,13,260,150,90,20,-11,30,0,0,1099,0
AL132020,LAURA,6056,130,937,130,0,-44,1,12,250,150,90,10,-15,-10,0,0,984,-1
AL132020,LAURA,6057,130,939,85,0,0,0,13,230,110,80,0,2,-20,-40,-10,44,1
AL132020,LAURA,6058,85,970,55,0,95,0,13,180,80,50,-45,31,-50,-30,-30,95,0
AL132020,LAURA,6059,55,988,35,0,92,0,16,120,30,0,-30,18,-60,-50,-50,-3,3
AL132020,LAURA,6060,35,993,25,0,96,0,16,120,0,0,-20,5,0,-30,0,4,0
AL132020,LAURA,6061,25,998,25,0,238,0,10,0,0,0,-10,5,-120,0,0,142,-6
AL132020,LAURA,6062,25,1000,25,0,111,0,9,0,0,0,0,2,0,0,0,-127,-1
AL132020,LAURA,6063,25,1003,25,0,102,0,13,0,0,0,0,3,0,0,0,-9,4
AL132020,LAURA,6064,25,1004,20,0,151,0,16,0,0,0,0,1,0,0,0,49,3
AL132020,LAURA,6065,20,1004,0,1,254,0,26,0,0,0,-5,0,0,0,0,103,10
AL142020,MARCO,6066,30,1009,30,0,-1456,1,0,0,0,0,0,0,0,0,0,0,0
AL142020,MARCO,6067,30,1007,30,0,-36,1,13,0,0,0,0,-2,0,0,0,1420,13
AL142020,MARCO,6068,30,1007,30,0,-22,1,12,0,0,0,0,0,0,0,0,14,-1
AL142020,MARCO,6069,30,1008,30,0,-406,1,12,0,0,0,0,1,0,0,0,-384,0
AL142020,MARCO,6070,30,1007,35,1,-1815,1,11,0,0,0,0,-1,0,0,0,-1409,-1
AL142020,MARCO,6071,35,1006,40,1,-2730,1,9,80,0,0,5,-1,80,0,0,-915,-2
AL142020,MARCO,6072,40,1004,55,1,-4592,1,10,60,0,0,5,-2,-20,0,0,-1862,1
AL142020,MARCO,6073,55,993,55,0,-4560,1,10,70,20,0,15,-11,10,20,0,32,0
AL142020,MARCO,6074,55,992,55,0,-2146,1,10,120,30,0,0,-1,50,10,0,2414,0
AL142020,MARCO,6075,55,994,60,1,-1191,1,10,100,30,0,0,2,-20,0,0,955,0
AL142020,MARCO,6076,60,994,65,1,-674,1,11,80,30,0,5,0,-20,0,0,517,1
AL142020,MARCO,6077,65,991,65,0,-1252,1,11,100,50,15,5,-3,20,20,15,-578,0
AL142020,MARCO,6078,65,992,55,0,-3385,1,10,130,50,15,0,1,30,0,0,-2133,-1
AL142020,MARCO,6079,55,997,50,0,-2936,1,11,120,50,0,-10,5,-10,0,-15,449,1
AL142020,MARCO,6080,50,1003,45,0,-2697,1,9,90,30,0,-5,6,-30,-20,0,239,-2
AL142020,MARCO,6081,45,1006,40,0,-2099,1,8,90,0,0,-5,3,0,-30,0,598,-1
AL142020,MARCO,6082,40,1007,35,0,-1038,1,6,70,0,0,-5,1,-20,0,0,1061,-2
AL142020,MARCO,6083,35,1006,25,0,-55,1,6,70,0,0,-5,-1,0,0,0,983,0
AL142020,MARCO,6084,25,1008,20,0,-18,0,10,0,0,0,-10,2,-70,0,0,37,4
AL142020,MARCO,6085,20,1009,20,0,-31,1,7,0,0,0,-5,1,0,0,0,-13,-3
AL142020,MARCO,6086,20,1009,0,1,-17,0,9,0,0,0,0,0,0,0,0,14,2
AL152020,OMAR,6087,25,1011,25,0,-31,1,0,0,0,0,0,0,0,0,0,0,0
AL152020,OMAR,6088,25,1010,30,1,-800,1,11,0,0,0,0,-1,0,0,0,-769,11
AL152020,OMAR,6089,30,1009,30,0,-884,1,11,0,0,0,5,-1,0,0,0,-84,0
AL152020,OMAR,6090,30,1009,30,0,-968,1,11,0,0,0,0,0,0,0,0,-84,0
AL152020,OMAR,6091,30,1008,30,0,-1058,1,8,0,0,0,0,-1,0,0,0,-90,-3
AL152020,OMAR,6092,30,1007,30,0,-1797,1,9,0,0,0,0,-1,0,0,0,-739,1
AL152020,OMAR,6093,30,1005,35,1,-3486,1,13,0,0,0,0,-2,0,0,0,-1689,4
AL152020,OMAR,6094,35,1003,35,0,-3824,1,13,70,0,0,5,-2,70,0,0,-338,0
AL152020,OMAR,6095,35,1003,35,0,-4353,1,13,70,0,0,0,0,0,0,0,-529,0
AL152020,OMAR,6096,35,1003,35,0,-4442,1,13,70,0,0,0,0,0,0,0,-89,0
AL152020,OMAR,6097,35,1003,35,0,-4585,1,11,70,0,0,0,0,0,0,0,-143,-2
AL152020,OMAR,6098,35,1003,35,0,-4677,1,10,70,0,0,0,0,0,0,0,-92,-1
AL152020,OMAR,6099,35,1004,30,0,-5053,1,12,70,0,0,0,1,0,0,0,-376,2
AL152020,OMAR,6100,30,1005,30,0,-4975,1,12,0,0,0,-5,1,-70,0,0,78,0
AL152020,OMAR,6101,30,1005,30,0,-5066,1,14,0,0,0,0,0,0,0,0,-91,2
AL152020,OMAR,6102,30,1005,30,0,-5342,1,10,0,0,0,0,0,0,0,0,-276,-4
AL152020,OMAR,6103,30,1005,30,0,-4769,1,10,0,0,0,0,0,0,0,0,573,0
AL152020,OMAR,6104,30,1006,30,0,-4888,1,8,0,0,0,0,1,0,0,0,-119,-2
AL152020,OMAR,6105,30,1006,30,0,-5022,1,5,0,0,0,0,0,0,0,0,-134,-3
AL152020,OMAR,6106,30,1006,30,0,-4169,1,6,0,0,0,0,0,0,0,0,853,1
AL152020,OMAR,6107,30,1006,30,0,-3778,1,4,0,0,0,0,0,0,0,0,391,-2
AL152020,OMAR,6108,30,1007,30,0,-5514,1,2,0,0,0,0,1,0,0,0,-1736,-2
AL152020,OMAR,6109,30,1008,30,0,-5117,1,4,0,0,0,0,1,0,0,0,397,2
AL152020,OMAR,6110,30,1009,30,0,-5082,1,7,0,0,0,0,1,0,0,0,35,3
AL152020,OMAR,6111,30,1010,30,0,-5215,1,9,0,0,0,0,1,0,0,0,-133,2
AL152020,OMAR,6112,30,1011,30,0,-5278,1,11,0,0,0,0,1,0,0,0,-63,2
AL152020,OMAR,6113,30,1012,0,1,-5171,1,18,0,0,0,0,1,0,0,0,107,7
AL162020,NANA,6114,35,1006,40,1,-3139,1,0,60,0,0,0,0,0,0,0,0,0
AL162020,NANA,6115,40,1004,50,1,-1967,1,15,60,0,0,5,-2,0,0,0,1172,15
AL162020,NANA,6116,50,1002,50,0,-434,1,15,60,20,0,10,-2,0,20,0,1533,0
AL162020,NANA,6117,50,1000,50,0,-797,1,16,90,20,0,0,-2,30,0,0,-363,1
AL162020,NANA,6118,50,998,50,0,-924,1,17,90,20,0,0,-2,0,0,0,-127,1
AL162020,NANA,6119,50,998,50,0,-2150,1,17,90,30,0,0,0,0,10,0,-1226,0
AL162020,NANA,6120,50,998,60,1,-4422,1,15,90,30,0,0,0,0,0,0,-2272,-2
AL162020,NANA,6121,60,994,65,1,-3701,1,14,100,30,0,10,-4,10,0,0,721,-1
AL162020,NANA,6122,65,994,65,0,-2846,1,13,100,40,10,5,0,0,10,10,855,-1
AL162020,NANA,6123,65,994,45,0,11,0,15,100,40,10,0,0,0,0,0,2857,2
AL162020,NANA,6124,45,1001,30,0,368,0,13,80,0,0,-20,7,-20,-40,-10,357,-2
AL162020,NANA,6125,30,1005,20,0,152,0,9,0,0,0,-15,4,-80,0,0,-216,-4
AL162020,NANA,6126,20,1007,0,1,1925,0,9,0,0,0,-10,2,0,0,0,1773,0
AL172020,PAULETTE,6127,30,1006,30,0,-4687,1,0,0,0,0,0,0,0,0,0,0,0
AL172020,PAULETTE,6128,30,1006,35,1,-5348,1,4,0,0,0,0,0,0,0,0,-661,4
AL172020,PAULETTE,6129,35,1005,35,0,-4903,1,3,60,0,0,5,-1,60,0,0,445,-1
